PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"228192","Abrupt withdrawal of cardiovascular drugs","Gerber JG, Nies AS.","N Engl J Med. 1979 Nov 29;301(22):1234-5. doi: 10.1056/NEJM197911293012210.","Gerber JG","N Engl J Med","1979","1979/11/29","","","10.1056/NEJM197911293012210"
"228191","Current concepts: theories of narcosis","Koblin DD, Eger EI.","N Engl J Med. 1979 Nov 29;301(22):1222-4. doi: 10.1056/NEJM197911293012206.","Koblin DD","N Engl J Med","1979","1979/11/29","","","10.1056/NEJM197911293012206"
"91969","Legionella, mycobacteria, and Freund's adjuvant","Cherry WB, McKinney RM.","N Engl J Med. 1979 Nov 29;301(22):1242. doi: 10.1056/NEJM197911293012219.","Cherry WB","N Engl J Med","1979","1979/11/29","","","10.1056/NEJM197911293012219"
"41180","By the London post. Compliance in clinical care -- Congress in Vienna -- health services quangos","Lister J.","N Engl J Med. 1979 Nov 29;301(22):1226-7. doi: 10.1056/NEJM197911293012208.","Lister J","N Engl J Med","1979","1979/11/29","","","10.1056/NEJM197911293012208"
"492296","Nobels: the embarrassment of repeated wins","Greenberg DS.","N Engl J Med. 1979 Nov 22;301(21):1191-2. doi: 10.1056/NEJM197911223012133.","Greenberg DS","N Engl J Med","1979","1979/11/22","","","10.1056/NEJM197911223012133"
"492295","Estimating the number of Americans in foreign medical schools","Ryten E.","N Engl J Med. 1979 Nov 22;301(21):1186-7. doi: 10.1056/nejm197911223012121.","Ryten E","N Engl J Med","1979","1979/11/22","","","10.1056/nejm197911223012121"
"492294","Center or home dialysis?","Evans RW.","N Engl J Med. 1979 Nov 22;301(21):1186. doi: 10.1056/NEJM197911223012120.","Evans RW","N Engl J Med","1979","1979/11/22","","","10.1056/NEJM197911223012120"
"492293","Hemophagocytosis in acute brucellos","Zuazu JP, Duran JW, Julia AF.","N Engl J Med. 1979 Nov 22;301(21):1185-6.","Zuazu JP","N Engl J Med","1979","1979/11/22","","",""
"492292","Thrombocytopenia and fever in a patient taking amrinone","Rubin SA, Lee S, O'Connor L, Hubenette A, Tober J, Swan HJ.","N Engl J Med. 1979 Nov 22;301(21):1185. doi: 10.1056/NEJM197911223012119.","Rubin SA","N Engl J Med","1979","1979/11/22","","","10.1056/NEJM197911223012119"
"492291","Hypercalcemia during long-term treatment with 1,25-dihydroxyvitamin D3 in hypoparathyroidism","Bell NH, Epstein S, Stern PH.","N Engl J Med. 1979 Nov 22;301(21):1183-4. doi: 10.1056/NEJM197911223012115.","Bell NH","N Engl J Med","1979","1979/11/22","","","10.1056/NEJM197911223012115"
"492290","Randomized clinical trials in surgery","Folland E, Hammermeister KE, Khuri S, Rahimtoola SH, Sethi G, Souchek J.","N Engl J Med. 1979 Nov 22;301(21):1182-3.","Folland E","N Engl J Med","1979","1979/11/22","","",""
"492289","Randomized clinical trials in surgery","Loh IK.","N Engl J Med. 1979 Nov 22;301(21):1182.","Loh IK","N Engl J Med","1979","1979/11/22","","",""
"492288","Randomized clinical trials in surgery","Chalmers TC, Sacks H.","N Engl J Med. 1979 Nov 22;301(21):1182.","Chalmers TC","N Engl J Med","1979","1979/11/22","","",""
"492287","Randomized clinical trials in surgery","Fowler NO.","N Engl J Med. 1979 Nov 22;301(21):1181. doi: 10.1056/nejm197911223012114.","Fowler NO","N Engl J Med","1979","1979/11/22","","","10.1056/nejm197911223012114"
"492286","Nephrotoxicity of methyl CCNU","Nichols WC, Moertel CG.","N Engl J Med. 1979 Nov 22;301(21):1181. doi: 10.1056/NEJM197911223012113.","Nichols WC","N Engl J Med","1979","1979/11/22","","","10.1056/NEJM197911223012113"
"492285","Acute renal failure from ticrynafen","Selby T.","N Engl J Med. 1979 Nov 22;301(21):1180-1.","Selby T","N Engl J Med","1979","1979/11/22","","",""
"492284","Acute renal failure from ticrynafen","Cohen LH, Norby LH, Champion C, Spargo B.","N Engl J Med. 1979 Nov 22;301(21):1180.","Cohen LH","N Engl J Med","1979","1979/11/22","","",""
"492283","Acute renal failure from ticrynafen","Bennett WM, Van Zee PE, Hutchings R.","N Engl J Med. 1979 Nov 22;301(21):1179-80. doi: 10.1056/NEJM197911223012112.","Bennett WM","N Engl J Med","1979","1979/11/22","","","10.1056/NEJM197911223012112"
"492282","Bedside hemodynamic monitoring","Dalen JE.","N Engl J Med. 1979 Nov 22;301(21):1176-8. doi: 10.1056/NEJM197911223012110.","Dalen JE","N Engl J Med","1979","1979/11/22","","","10.1056/NEJM197911223012110"
"492281","New criteria for evaluation of acromegaly","Daughaday WH.","N Engl J Med. 1979 Nov 22;301(21):1175-6. doi: 10.1056/NEJM197911223012109.","Daughaday WH","N Engl J Med","1979","1979/11/22","","","10.1056/NEJM197911223012109"
"492280","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 47-1979","","N Engl J Med. 1979 Nov 22;301(21):1168-74. doi: 10.1056/NEJM197911223012108.","","N Engl J Med","1979","1979/11/22","","","10.1056/NEJM197911223012108"
"492279","Pulmonary-valve injury and insufficiency during pulmonary-artery catheterization","O'Toole JD, Wurtzbacher JJ, Wearner NE, Jain AC.","N Engl J Med. 1979 Nov 22;301(21):1167-8. doi: 10.1056/NEJM197911223012107.","O'Toole JD","N Engl J Med","1979","1979/11/22","","","10.1056/NEJM197911223012107"
"492278","Diagnosis of herniated lumbar disk with computed tomography","Meyer GA, Haughton VM, Williams AL.","N Engl J Med. 1979 Nov 22;301(21):1166-7. doi: 10.1056/NEJM197911223012106.","Meyer GA","N Engl J Med","1979","1979/11/22","","","10.1056/NEJM197911223012106"
"492277","Current concepts: the low-birth-weight infant--evolution of a changing outlook","Hack M, Fanaroff AA, Merkatz IR.","N Engl J Med. 1979 Nov 22;301(21):1162-5. doi: 10.1056/NEJM197911223012105.","Hack M","N Engl J Med","1979","1979/11/22","","","10.1056/NEJM197911223012105"
"492276","Detection of early cardiac dysfunction in patients with severe beta-thalassemia and chronic iron overload","Leon MB, Borer JS, Bacharach SL, Green MV, Benz EJ Jr, Griffith P, Nienhuis AW.","N Engl J Med. 1979 Nov 22;301(21):1143-8. doi: 10.1056/NEJM197911223012103.","Leon MB","N Engl J Med","1979","1979/11/22","","","10.1056/NEJM197911223012103"
"492275","Evaluation of acromegaly by radioimmunoassay of somatomedin-C","Clemmons DR, Van Wyk JJ, Ridgway EC, Kliman B, Kjellberg RN, Underwood LE.","N Engl J Med. 1979 Nov 22;301(21):1138-42. doi: 10.1056/NEJM197911223012102.","Clemmons DR","N Engl J Med","1979","1979/11/22","","","10.1056/NEJM197911223012102"
"226885","Hormone receptors","Baxter JD, Funder JW.","N Engl J Med. 1979 Nov 22;301(21):1149-61. doi: 10.1056/NEJM197911223012104.","Baxter JD","N Engl J Med","1979","1979/11/22","","","10.1056/NEJM197911223012104"
"226884","Activation of suppressor T cells during Epstein-Barr-virus-induced infectious mononucleosis","Tosato G, Magrath I, Koski I, Dooley N, Blaese M.","N Engl J Med. 1979 Nov 22;301(21):1133-7. doi: 10.1056/NEJM197911223012101.","Tosato G","N Engl J Med","1979","1979/11/22","","","10.1056/NEJM197911223012101"
"114834","HLA and acute poststreptococcal glomerulonephritis","Sasazuki T, Hayase R, Iwamoto I, Tsuchida H.","N Engl J Med. 1979 Nov 22;301(21):1184-5. doi: 10.1056/nejm197911223012117.","Sasazuki T","N Engl J Med","1979","1979/11/22","","","10.1056/nejm197911223012117"
"40132","High serum neuroleptic levels in tardive dyskinesia?","Jeste DV, Rosenblatt JE, Wagner RL, Wyatt RJ.","N Engl J Med. 1979 Nov 22;301(21):1184. doi: 10.1056/NEJM197911223012116.","Jeste DV","N Engl J Med","1979","1979/11/22","","","10.1056/NEJM197911223012116"
"492274","Occasional notes. Prof. Wall's three phases of pain","de Jong RH.","N Engl J Med. 1979 Nov 15;301(20):1129-30. doi: 10.1056/NEJM197911153012022.","de Jong RH","N Engl J Med","1979","1979/11/15","","","10.1056/NEJM197911153012022"
"492273","Power politics and IRB's","Meyers K.","N Engl J Med. 1979 Nov 15;301(20):1129. doi: 10.1056/NEJM197911153012021.","Meyers K","N Engl J Med","1979","1979/11/15","","","10.1056/NEJM197911153012021"
"492272","China's health care","Silver GA.","N Engl J Med. 1979 Nov 15;301(20):1128.","Silver GA","N Engl J Med","1979","1979/11/15","","",""
"492271","China's health care","Josephson AS.","N Engl J Med. 1979 Nov 15;301(20):1128. doi: 10.1056/NEJM197911153012020.","Josephson AS","N Engl J Med","1979","1979/11/15","","","10.1056/NEJM197911153012020"
"492270","Medical writing","Shephard DA.","N Engl J Med. 1979 Nov 15;301(20):1127-8.","Shephard DA","N Engl J Med","1979","1979/11/15","","",""
"492269","Medical writing","Scott JA.","N Engl J Med. 1979 Nov 15;301(20):1127.","Scott JA","N Engl J Med","1979","1979/11/15","","",""
"492268","Medical writing","Appell RA.","N Engl J Med. 1979 Nov 15;301(20):1127. doi: 10.1056/NEJM197911153012019.","Appell RA","N Engl J Med","1979","1979/11/15","","","10.1056/NEJM197911153012019"
"492267","Gender of infants conceived on different days of the menstrual cycle","Rosner F.","N Engl J Med. 1979 Nov 15;301(20):1126.","Rosner F","N Engl J Med","1979","1979/11/15","","",""
"492266","Gender of infants conceived on different days of the menstrual cycle","Corson SL.","N Engl J Med. 1979 Nov 15;301(20):1125-6.","Corson SL","N Engl J Med","1979","1979/11/15","","",""
"492265","Gender of infants conceived on different days of the menstrual cycle","Vollman RF.","N Engl J Med. 1979 Nov 15;301(20):1125.","Vollman RF","N Engl J Med","1979","1979/11/15","","",""
"492264","Gender of infants conceived on different days of the menstrual cycle","James WH.","N Engl J Med. 1979 Nov 15;301(20):1125. doi: 10.1056/NEJM197911153012017.","James WH","N Engl J Med","1979","1979/11/15","","","10.1056/NEJM197911153012017"
"492263","Motor disorders of the esophagus","Ward JL.","N Engl J Med. 1979 Nov 15;301(20):1124.","Ward JL","N Engl J Med","1979","1979/11/15","","",""
"492262","Motor disorders of the esophagus","Cohen AN.","N Engl J Med. 1979 Nov 15;301(20):1124.","Cohen AN","N Engl J Med","1979","1979/11/15","","",""
"492261","Motor disorders of the esophagus","Castell DO.","N Engl J Med. 1979 Nov 15;301(20):1124. doi: 10.1056/NEJM197911153012016.","Castell DO","N Engl J Med","1979","1979/11/15","","","10.1056/NEJM197911153012016"
"492260","Fludrocortisone in orthostatic hypotension","Decaux G.","N Engl J Med. 1979 Nov 15;301(20):1121-2.","Decaux G","N Engl J Med","1979","1979/11/15","","",""
"492259","Fludrocortisone in orthostatic hypotension","Walter R.","N Engl J Med. 1979 Nov 15;301(20):1121. doi: 10.1056/NEJM197911153012014.","Walter R","N Engl J Med","1979","1979/11/15","","","10.1056/NEJM197911153012014"
"492258","Emergency medical services, 1979","Hoffer EP.","N Engl J Med. 1979 Nov 15;301(20):1118-21. doi: 10.1056/NEJM197911153012013.","Hoffer EP","N Engl J Med","1979","1979/11/15","","","10.1056/NEJM197911153012013"
"492257","Sounding Boards. In defense of the CPC","Scully RE.","N Engl J Med. 1979 Nov 15;301(20):1114-6. doi: 10.1056/NEJM197911153012011.","Scully RE","N Engl J Med","1979","1979/11/15","","","10.1056/NEJM197911153012011"
"492256","Sounding Boards. CPC as an anachronism","Lipkin M.","N Engl J Med. 1979 Nov 15;301(20):1113-4. doi: 10.1056/NEJM197911153012010.","Lipkin M","N Engl J Med","1979","1979/11/15","","","10.1056/NEJM197911153012010"
"492255","Sounding Boards. Are the case records obsolete? Two views","Relman AS.","N Engl J Med. 1979 Nov 15;301(20):1112-3. doi: 10.1056/NEJM197911153012009.","Relman AS","N Engl J Med","1979","1979/11/15","","","10.1056/NEJM197911153012009"
"492254","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 46-1979","","N Engl J Med. 1979 Nov 15;301(20):1104-11. doi: 10.1056/NEJM197911153012008.","","N Engl J Med","1979","1979/11/15","","","10.1056/NEJM197911153012008"
"492253","Lipid proctitis","Romeu J, Rybak B.","N Engl J Med. 1979 Nov 15;301(20):1099-100. doi: 10.1056/NEJM197911153012006.","Romeu J","N Engl J Med","1979","1979/11/15","","","10.1056/NEJM197911153012006"
"492252","Ventricular fibrillation in the Wolff-Parkinson-White syndrome","Klein GJ, Bashore TM, Sellers TD, Pritchett EL, Smith WM, Gallagher JJ.","N Engl J Med. 1979 Nov 15;301(20):1080-5. doi: 10.1056/NEJM197911153012003.","Klein GJ","N Engl J Med","1979","1979/11/15","","","10.1056/NEJM197911153012003"
"386127","The hospital that ate Chicago","Van Etten PW.","N Engl J Med. 1979 Nov 15;301(20):1126-7. doi: 10.1056/NEJM197911153012018.","Van Etten PW","N Engl J Med","1979","1979/11/15","","","10.1056/NEJM197911153012018"
"386126","The peripheral metabolism of parathyroid hormone","Martin KJ, Hruska KA, Freitag JJ, Klahr S, Slatopolsky E.","N Engl J Med. 1979 Nov 15;301(20):1092-8. doi: 10.1056/NEJM197911153012005.","Martin KJ","N Engl J Med","1979","1979/11/15","","","10.1056/NEJM197911153012005"
"386125","Cimetidine for anastomotic ulcers after partial gastrectomy. A randomized controlled trial","Gugler R, Lindstaedt H, Miederer S, Möckel W, Rohner HG, Schmitz H, Székessy T.","N Engl J Med. 1979 Nov 15;301(20):1077-80. doi: 10.1056/NEJM197911153012002.","Gugler R","N Engl J Med","1979","1979/11/15","","","10.1056/NEJM197911153012002"
"226883","Increase in lipoprotein lipase during clofibrate treatment of hypertriglyceridemia in patients on hemodialysis","Goldberg AP, Applebaum-Bowden DM, Bierman EL, Hazzard WR, Haas LB, Sherrard DJ, Brunzell JD, Huttunen JK, Ehnholm C, Nikkila EA.","N Engl J Med. 1979 Nov 15;301(20):1073-6. doi: 10.1056/NEJM197911153012001.","Goldberg AP","N Engl J Med","1979","1979/11/15","","","10.1056/NEJM197911153012001"
"158709","Leukocyte-plasma interaction in fibrinolysis. A new dimension in the action of urokinase","Moroz LA, Sniderman AD, Marpole DG.","N Engl J Med. 1979 Nov 15;301(20):1100-4. doi: 10.1056/NEJM197911153012007.","Moroz LA","N Engl J Med","1979","1979/11/15","","","10.1056/NEJM197911153012007"
"114833","Evaluation of medical practices. The case for technology assessment","Fineberg HV, Hiatt HH.","N Engl J Med. 1979 Nov 15;301(20):1086-91. doi: 10.1056/NEJM197911153012004.","Fineberg HV","N Engl J Med","1979","1979/11/15","","","10.1056/NEJM197911153012004"
"40131","Treatment of vasculitis with cyclophosphamide","Lockshin MD.","N Engl J Med. 1979 Nov 15;301(20):1123.","Lockshin MD","N Engl J Med","1979","1979/11/15","","",""
"40130","Treatment of vasculitis with cyclophosphamide","Elkon KB, Hughes GR, Pussell BA.","N Engl J Med. 1979 Nov 15;301(20):1122-3.","Elkon KB","N Engl J Med","1979","1979/11/15","","",""
"40129","Treatment of vasculitis with cyclophosphamide","Conn DL, Donadio JV Jr.","N Engl J Med. 1979 Nov 15;301(20):1122. doi: 10.1056/NEJM197911153012015.","Conn DL","N Engl J Med","1979","1979/11/15","","","10.1056/NEJM197911153012015"
"492251","Unionization of house staff","Bershad D.","N Engl J Med. 1979 Nov 8;301(19):1069. doi: 10.1056/NEJM197911083011926.","Bershad D","N Engl J Med","1979","1979/11/08","","","10.1056/NEJM197911083011926"
"492250","Unionization of house staff","Papanek P, Edelstein S, Rosenfeld I, Katzenstein D.","N Engl J Med. 1979 Nov 8;301(19):1068-9.","Papanek P","N Engl J Med","1979","1979/11/08","","",""
"492249","Unionization of house staff","Rubin S, Salomon M, Walleigh L, Lencer W, Bauchner H, Shalen W, Klein K, Summergrad P.","N Engl J Med. 1979 Nov 8;301(19):1068.","Rubin S","N Engl J Med","1979","1979/11/08","","",""
"492248","The decline of NIH's peer-review system?","Hecht F.","N Engl J Med. 1979 Nov 8;301(19):1068. doi: 10.1056/NEJM197911083011925.","Hecht F","N Engl J Med","1979","1979/11/08","","","10.1056/NEJM197911083011925"
"492247","Teaching medical students how to do histories and physicals","Wiener SL.","N Engl J Med. 1979 Nov 8;301(19):1067-8. doi: 10.1056/nejm197911083011923.","Wiener SL","N Engl J Med","1979","1979/11/08","","","10.1056/nejm197911083011923"
"492246","Please do not throw away your old eyeglasses","Barnett HL.","N Engl J Med. 1979 Nov 8;301(19):1066-7.","Barnett HL","N Engl J Med","1979","1979/11/08","","",""
"492245","Prevention of ""car sickness"" in children","Schor EL.","N Engl J Med. 1979 Nov 8;301(19):1066. doi: 10.1056/nejm197911083011919.","Schor EL","N Engl J Med","1979","1979/11/08","","","10.1056/nejm197911083011919"
"492244","Oral L-glutamine well tolerated","Korein J.","N Engl J Med. 1979 Nov 8;301(19):1066. doi: 10.1056/nejm197911083011917.","Korein J","N Engl J Med","1979","1979/11/08","","","10.1056/nejm197911083011917"
"492243","Loss of biologic and radioimmunologic activity of cholecystokinin during sterilization by nitrocellulose filtration","Lonovics J, Suddith RL, Guzman S, Rayford PL, Thompson JC.","N Engl J Med. 1979 Nov 8;301(19):1066. doi: 10.1056/nejm197911083011918.","Lonovics J","N Engl J Med","1979","1979/11/08","","","10.1056/nejm197911083011918"
"492242","Lysozymuria and upper-urinary-tract infection","Bonadio M, Donadio C, Catania B.","N Engl J Med. 1979 Nov 8;301(19):1065-6.","Bonadio M","N Engl J Med","1979","1979/11/08","","",""
"492241","Acute arthralgia (gout?) after tricrynafen","King RS, Wichman BA.","N Engl J Med. 1979 Nov 8;301(19):1065. doi: 10.1056/NEJM197911083011916.","King RS","N Engl J Med","1979","1979/11/08","","","10.1056/NEJM197911083011916"
"492240","Vasectomy and cancer of the cervix","Harris RW, Scott WA.","N Engl J Med. 1979 Nov 8;301(19):1064-5. doi: 10.1056/nejm197911083011914.","Harris RW","N Engl J Med","1979","1979/11/08","","","10.1056/nejm197911083011914"
"492239","Anxiety and relief from invasive procedures","Neiman RA, Ushiroda SL.","N Engl J Med. 1979 Nov 8;301(19):1064. doi: 10.1056/nejm197911083011913.","Neiman RA","N Engl J Med","1979","1979/11/08","","","10.1056/nejm197911083011913"
"492238","Angina pectoris and the placebo effect","Meyers FH.","N Engl J Med. 1979 Nov 8;301(19):1064. doi: 10.1056/NEJM197911083011912.","Meyers FH","N Engl J Med","1979","1979/11/08","","","10.1056/NEJM197911083011912"
"492237","Committee on maternal welfare. Pulmonary hypertension and pre-eclampsia","Jewett JF.","N Engl J Med. 1979 Nov 8;301(19):1063-4. doi: 10.1056/NEJM197911083011911.","Jewett JF","N Engl J Med","1979","1979/11/08","","","10.1056/NEJM197911083011911"
"492236","Of beverages, cigarettes, and cardiac arrhythmias","Regan TJ.","N Engl J Med. 1979 Nov 8;301(19):1060-2. doi: 10.1056/NEJM197911083011909.","Regan TJ","N Engl J Med","1979","1979/11/08","","","10.1056/NEJM197911083011909"
