PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"1820772","Goya's living skeleton","Park RH, Park MP.","BMJ. 1991 Dec 21-28;303(6817):1594-6. doi: 10.1136/bmj.303.6817.1594.","Park RH","BMJ","1991","1991/12/21","PMC1676240","","10.1136/bmj.303.6817.1594"
"1773141","Adults with congenital heart disease","Celermajer DS, Deanfield JE.","BMJ. 1991 Dec 7;303(6815):1413-4. doi: 10.1136/bmj.303.6815.1413.","Celermajer DS","BMJ","1991","1991/12/07","PMC1671702","","10.1136/bmj.303.6815.1413"
"1773140","How well do we manage families with genetic problems?","Harris R.","BMJ. 1991 Dec 7;303(6815):1412-3. doi: 10.1136/bmj.303.6815.1412.","Harris R","BMJ","1991","1991/12/07","PMC1671660","","10.1136/bmj.303.6815.1412"
"1773139","Treating Wolff-Parkinson-White syndrome","Núnáin SO, Camm AJ, Ward DE.","BMJ. 1991 Dec 7;303(6815):1411-2. doi: 10.1136/bmj.303.6815.1411.","Núnáin SO","BMJ","1991","1991/12/07","PMC1671696","","10.1136/bmj.303.6815.1411"
"11642939","MRC delays plans to charge for genome data","Stewart A.","BMJ. 1991 Nov 30;303(6814):1353-4.","Stewart A","BMJ","1991","1991/11/30","PMC1671598","",""
"1815561","Febrile convulsions","Robinson RJ.","BMJ. 1991 Nov 30;303(6814):1345-6. doi: 10.1136/bmj.303.6814.1345.","Robinson RJ","BMJ","1991","1991/11/30","PMC1671638","","10.1136/bmj.303.6814.1345"
"1810298","Coronary heart disease and elderly people","Morrison E, Fletcher CD, Dunnigan MG, Allam BF.","BMJ. 1991 Nov 30;303(6814):1404. doi: 10.1136/bmj.303.6814.1404-b.","Morrison E","BMJ","1991","1991/11/30","PMC1671599","","10.1136/bmj.303.6814.1404-b"
"1810297","ACE inhibition and diabetic nephropathy","","BMJ. 1991 Nov 30;303(6814):1400-1.","","BMJ","1991","1991/11/30","PMC1671627","",""
"1760624","Seafarers and HIV infection","","BMJ. 1991 Nov 30;303(6814):1405.","","BMJ","1991","1991/11/30","PMC1671617","",""
"1760623","Animal experimentation","Wright NA.","BMJ. 1991 Nov 30;303(6814):1405. doi: 10.1136/bmj.303.6814.1405-c.","Wright NA","BMJ","1991","1991/11/30","PMC1671636","","10.1136/bmj.303.6814.1405-c"
"1760622","Use of thalidomide in leprosy","Hooper M.","BMJ. 1991 Nov 30;303(6814):1404-5. doi: 10.1136/bmj.303.6814.1404-c.","Hooper M","BMJ","1991","1991/11/30","PMC1671604","","10.1136/bmj.303.6814.1404-c"
"1760621","Zidovudine after occupational exposure to HIV","De Wind CM.","BMJ. 1991 Nov 30;303(6814):1404. doi: 10.1136/bmj.303.6814.1404-a.","De Wind CM","BMJ","1991","1991/11/30","PMC1671593","","10.1136/bmj.303.6814.1404-a"
"1760620","Health of the nation","Winstanley G.","BMJ. 1991 Nov 30;303(6814):1403-4. doi: 10.1136/bmj.303.6814.1403-d.","Winstanley G","BMJ","1991","1991/11/30","PMC1671628","","10.1136/bmj.303.6814.1403-d"
"1760619","Corticosteroids and tuberculosis","Fife K, Rogers D, Davison AG.","BMJ. 1991 Nov 30;303(6814):1403. doi: 10.1136/bmj.303.6814.1403-c.","Fife K","BMJ","1991","1991/11/30","PMC1671622","","10.1136/bmj.303.6814.1403-c"
"1760618","Communicating necropsy results","Simpson CG.","BMJ. 1991 Nov 30;303(6814):1403. doi: 10.1136/bmj.303.6814.1403-b.","Simpson CG","BMJ","1991","1991/11/30","PMC1671616","","10.1136/bmj.303.6814.1403-b"
"1760617","Auditing necropsies","Beard JD.","BMJ. 1991 Nov 30;303(6814):1403. doi: 10.1136/bmj.303.6814.1403-a.","Beard JD","BMJ","1991","1991/11/30","PMC1671615","","10.1136/bmj.303.6814.1403-a"
"1760616","Oral and intravenous rehydration therapy","Edwards RK.","BMJ. 1991 Nov 30;303(6814):1402-3. doi: 10.1136/bmj.303.6814.1402-d.","Edwards RK","BMJ","1991","1991/11/30","PMC1671596","","10.1136/bmj.303.6814.1402-d"
"1760615","Chorionic villus sampling","","BMJ. 1991 Nov 30;303(6814):1402.","","BMJ","1991","1991/11/30","PMC1671644","",""
"1760614","Rugby injuries","","BMJ. 1991 Nov 30;303(6814):1401-2.","","BMJ","1991","1991/11/30","PMC1671613","",""
"1760613","Glasgow coma scale and gag reflex","Stanners AJ.","BMJ. 1991 Nov 30;303(6814):1401. doi: 10.1136/bmj.303.6814.1401-b.","Stanners AJ","BMJ","1991","1991/11/30","PMC1671609","","10.1136/bmj.303.6814.1401-b"
"1760612","Doctors convicted of manslaughter","","BMJ. 1991 Nov 30;303(6814):1399-400.","","BMJ","1991","1991/11/30","PMC1671588","",""
"1760611","Medicine in Europe. European health challenges","Smith T.","BMJ. 1991 Nov 30;303(6814):1395-7. doi: 10.1136/bmj.303.6814.1395.","Smith T","BMJ","1991","1991/11/30","PMC1671597","","10.1136/bmj.303.6814.1395"
"1760610","Health and the environment. Waste disposal: fresh looks at a rotting problem","Walker A.","BMJ. 1991 Nov 30;303(6814):1391-4. doi: 10.1136/bmj.303.6814.1391.","Walker A","BMJ","1991","1991/11/30","PMC1671623","","10.1136/bmj.303.6814.1391"
"1760609","ABC of vascular diseases. Convalescent problems in arterial surgery","Smith SR, Wolfe JH.","BMJ. 1991 Nov 30;303(6814):1388-91. doi: 10.1136/bmj.303.6814.1388.","Smith SR","BMJ","1991","1991/11/30","PMC1671612","","10.1136/bmj.303.6814.1388"
"1760608","Doctor-patient communication: the Toronto consensus statement","Simpson M, Buckman R, Stewart M, Maguire P, Lipkin M, Novack D, Till J.","BMJ. 1991 Nov 30;303(6814):1385-7. doi: 10.1136/bmj.303.6814.1385.","Simpson M","BMJ","1991","1991/11/30","PMC1671610","","10.1136/bmj.303.6814.1385"
"1760607","The Hillsborough tragedy","Wardrope J, Ryan F, Clark G, Venables G, Crosby AC, Redgrave P.","BMJ. 1991 Nov 30;303(6814):1381-5. doi: 10.1136/bmj.303.6814.1381.","Wardrope J","BMJ","1991","1991/11/30","PMC1671592","","10.1136/bmj.303.6814.1381"
"1760606","Does competence of general practitioners predict their performance? Comparison between examination setting and actual practice","Rethans JJ, Sturmans F, Drop R, van der Vleuten C, Hobus P.","BMJ. 1991 Nov 30;303(6814):1377-80. doi: 10.1136/bmj.303.6814.1377.","Rethans JJ","BMJ","1991","1991/11/30","PMC1671632","","10.1136/bmj.303.6814.1377"
"1760605","Severe cystitis associated with tiaprofenic acid","Ahmed M, Davison OW.","BMJ. 1991 Nov 30;303(6814):1376. doi: 10.1136/bmj.303.6814.1376.","Ahmed M","BMJ","1991","1991/11/30","PMC1671626","","10.1136/bmj.303.6814.1376"
"1760604","Risk of epilepsy after febrile convulsions: a national cohort study","Verity CM, Golding J.","BMJ. 1991 Nov 30;303(6814):1373-6. doi: 10.1136/bmj.303.6814.1373.","Verity CM","BMJ","1991","1991/11/30","PMC1671614","","10.1136/bmj.303.6814.1373"
"1760603","Genitourinary tract infections in pregnancy and low birth weight: case-control study in Australian aboriginal women","Schultz R, Read AW, Straton JA, Stanley FJ, Morich P.","BMJ. 1991 Nov 30;303(6814):1369-73. doi: 10.1136/bmj.303.6814.1369.","Schultz R","BMJ","1991","1991/11/30","PMC1671608","","10.1136/bmj.303.6814.1369"
"1760602","How do patients with HIV perceive their general practitioners?","Kochen MM, Hasford JC, Jäger H, Zippel S, L'age M, Rosendahl C, Füessl HS, Eichenlaub D.","BMJ. 1991 Nov 30;303(6814):1365-8. doi: 10.1136/bmj.303.6814.1365.","Kochen MM","BMJ","1991","1991/11/30","PMC1671589","","10.1136/bmj.303.6814.1365"
"1760601","A randomised trial comparing endometrial resection and abdominal hysterectomy for the treatment of menorrhagia","Gannon MJ, Holt EM, Fairbank J, Fitzgerald M, Milne MA, Crystal AM, Greenhalf JO.","BMJ. 1991 Nov 30;303(6814):1362-4. doi: 10.1136/bmj.303.6814.1362.","Gannon MJ","BMJ","1991","1991/11/30","PMC1671634","","10.1136/bmj.303.6814.1362"
"1760600","Childhood leukaemia and poliomyelitis in relation to military encampments in England and Wales in the period of national military service, 1950-63","Kinlen LJ, Hudson C.","BMJ. 1991 Nov 30;303(6814):1357-62. doi: 10.1136/bmj.303.6814.1357.","Kinlen LJ","BMJ","1991","1991/11/30","PMC1671618","","10.1136/bmj.303.6814.1357"
"1760599","Prison policies on HIV under review","Groves T.","BMJ. 1991 Nov 30;303(6814):1354.","Groves T","BMJ","1991","1991/11/30","","",""
"1760598","German haemophilic patients infected with HIV","Karcher H.","BMJ. 1991 Nov 30;303(6814):1352-3.","Karcher H","BMJ","1991","1991/11/30","","",""
"1760597","The health strategy and the hole at the centre","Hunter DJ.","BMJ. 1991 Nov 30;303(6814):1350. doi: 10.1136/bmj.303.6814.1350.","Hunter DJ","BMJ","1991","1991/11/30","PMC1671591","","10.1136/bmj.303.6814.1350"
"1760596","Artificial blood","Urbaniak SJ.","BMJ. 1991 Nov 30;303(6814):1348-50. doi: 10.1136/bmj.303.6814.1348.","Urbaniak SJ","BMJ","1991","1991/11/30","PMC1671594","","10.1136/bmj.303.6814.1348"
"1760595","Lessons of Chernobyl","Darby SC, Reeves GK.","BMJ. 1991 Nov 30;303(6814):1347-8. doi: 10.1136/bmj.303.6814.1347.","Darby SC","BMJ","1991","1991/11/30","PMC1671587","","10.1136/bmj.303.6814.1347"
"1760594","Rescuers' psychological responses to disasters","Raphael B, Meldrum L, O'Toole B.","BMJ. 1991 Nov 30;303(6814):1346-7. doi: 10.1136/bmj.303.6814.1346.","Raphael B","BMJ","1991","1991/11/30","PMC1671643","","10.1136/bmj.303.6814.1346"
"1722126","Aprotinin and cardiac surgery","Hunt BJ, Yacoub M.","BMJ. 1991 Nov 30;303(6814):1401. doi: 10.1136/bmj.303.6814.1401-a.","Hunt BJ","BMJ","1991","1991/11/30","PMC1671607","","10.1136/bmj.303.6814.1401-a"
"1836153","Spinal manipulation and mobilisation for back and neck pain: a blinded review","Koes BW, Assendelft WJ, van der Heijden GJ, Bouter LM, Knipschild PG.","BMJ. 1991 Nov 23;303(6813):1298-303. doi: 10.1136/bmj.303.6813.1298.","Koes BW","BMJ","1991","1991/11/23","PMC1671430","","10.1136/bmj.303.6813.1298"
"1836152","Results of first year (1989) of a national register of Down's syndrome in England and Wales","Mutton DE, Alberman E, Ide R, Bobrow M.","BMJ. 1991 Nov 23;303(6813):1295-7. doi: 10.1136/bmj.303.6813.1295.","Mutton DE","BMJ","1991","1991/11/23","PMC1671404","","10.1136/bmj.303.6813.1295"
"1836151","Bile duct stones and laparoscopic cholecystectomy","Scott-Coombes D, Thompson JN.","BMJ. 1991 Nov 23;303(6813):1281-2. doi: 10.1136/bmj.303.6813.1281.","Scott-Coombes D","BMJ","1991","1991/11/23","PMC1671423","","10.1136/bmj.303.6813.1281"
"1815559","The future of general practice. Caring for larger lists","Marsh GN.","BMJ. 1991 Nov 23;303(6813):1312-6. doi: 10.1136/bmj.303.6813.1312.","Marsh GN","BMJ","1991","1991/11/23","PMC1671410","","10.1136/bmj.303.6813.1312"
"1805830","Increased sensitivity of dopamine receptors in puerperal psychosis","Brockington IF, Meakin CJ.","BMJ. 1991 Nov 23;303(6813):1334. doi: 10.1136/bmj.303.6813.1334.","Brockington IF","BMJ","1991","1991/11/23","PMC1671446","","10.1136/bmj.303.6813.1334"
"1747690","US lowers lead limits","","BMJ. 1991 Nov 23;303(6813):1337.","","BMJ","1991","1991/11/23","PMC1671436","",""
"1747689","A gauntlet for senior house officers","","BMJ. 1991 Nov 23;303(6813):1337.","","BMJ","1991","1991/11/23","PMC1671442","",""
"1747688","Privatisation on parade","","BMJ. 1991 Nov 23;303(6813):1336-7.","","BMJ","1991","1991/11/23","PMC1671408","",""
"1747687","Education on AIDS during biology classes","McEwan R, White M.","BMJ. 1991 Nov 23;303(6813):1336. doi: 10.1136/bmj.303.6813.1336.","McEwan R","BMJ","1991","1991/11/23","PMC1671397","","10.1136/bmj.303.6813.1336"
"1747686","Advertising infant formulas in hospitals","Amery J, Tomkins A.","BMJ. 1991 Nov 23;303(6813):1336. doi: 10.1136/bmj.303.6813.1336-a.","Amery J","BMJ","1991","1991/11/23","PMC1671403","","10.1136/bmj.303.6813.1336-a"
"1747685","Threatening miscarriages and new advice on anti-D immunoglobulin","Everett CB.","BMJ. 1991 Nov 23;303(6813):1335. doi: 10.1136/bmj.303.6813.1335-a.","Everett CB","BMJ","1991","1991/11/23","PMC1671431","","10.1136/bmj.303.6813.1335-a"
"1747684","Community care for patients with schizophrenia","","BMJ. 1991 Nov 23;303(6813):1334-5. doi: 10.1136/bmj.303.6813.1334-b.","","BMJ","1991","1991/11/23","PMC1671395","","10.1136/bmj.303.6813.1334-b"
"1747683","Estimating the risk of heart attack","Shaper AG, Walker M.","BMJ. 1991 Nov 23;303(6813):1333-4. doi: 10.1136/bmj.303.6813.1333-b.","Shaper AG","BMJ","1991","1991/11/23","PMC1671424","","10.1136/bmj.303.6813.1333-b"
"1747682","Health of the nation","","BMJ. 1991 Nov 23;303(6813):1333.","","BMJ","1991","1991/11/23","PMC1671412","",""
"1747681","Dietary reduction of serum cholesterol concentration","","BMJ. 1991 Nov 23;303(6813):1331-3. doi: 10.1136/bmj.303.6813.1331-c.","","BMJ","1991","1991/11/23","PMC1671416","","10.1136/bmj.303.6813.1331-c"
"1747680","Impact resistance of drinking glasses","Shepherd JP, Kidner G, Huggett R.","BMJ. 1991 Nov 23;303(6813):1330. doi: 10.1136/bmj.303.6813.1330.","Shepherd JP","BMJ","1991","1991/11/23","PMC1671428","","10.1136/bmj.303.6813.1330"
"1747679","Dangers of ozone depletion","Godlee F.","BMJ. 1991 Nov 23;303(6813):1326-8. doi: 10.1136/bmj.303.6813.1326.","Godlee F","BMJ","1991","1991/11/23","PMC1671405","","10.1136/bmj.303.6813.1326"
"1747678","ABC of vascular diseases. Assessment of leg ischaemia","Nicolaides AN.","BMJ. 1991 Nov 23;303(6813):1323-6. doi: 10.1136/bmj.303.6813.1323.","Nicolaides AN","BMJ","1991","1991/11/23","PMC1671389","","10.1136/bmj.303.6813.1323"
"1747677","Medicine in Europe. 1992 and all that","Richards T.","BMJ. 1991 Nov 23;303(6813):1319-22. doi: 10.1136/bmj.303.6813.1319.","Richards T","BMJ","1991","1991/11/23","PMC1671441","","10.1136/bmj.303.6813.1319"
"1747676","Unstable asthma and theophylline","Stern M, Geddes DM, Collins JV, Evans T.","BMJ. 1991 Nov 23;303(6813):1317-9. doi: 10.1136/bmj.303.6813.1317.","Stern M","BMJ","1991","1991/11/23","PMC1671435","","10.1136/bmj.303.6813.1317"
"1747675","Urinary incontinence: prevalence, need for treatment, and effectiveness of intervention by nurse","O'Brien J, Austin M, Sethi P, O'Boyle P.","BMJ. 1991 Nov 23;303(6813):1308-12. doi: 10.1136/bmj.303.6813.1308.","O'Brien J","BMJ","1991","1991/11/23","PMC1671402","","10.1136/bmj.303.6813.1308"
"1747674","Surveillance of antibiotic resistance in clinical isolates of Neisseria gonorrhoeae","Ison CA, Branley NS, Kirtland K, Easmon CS.","BMJ. 1991 Nov 23;303(6813):1307. doi: 10.1136/bmj.303.6813.1307.","Ison CA","BMJ","1991","1991/11/23","PMC1671396","","10.1136/bmj.303.6813.1307"
"1747673","Serum sialic acid concentration and smoking: a population based study","Lindberg G, Råstam L, Gullberg B, Eklund GA, Törnberg S.","BMJ. 1991 Nov 23;303(6813):1306-7. doi: 10.1136/bmj.303.6813.1306.","Lindberg G","BMJ","1991","1991/11/23","PMC1671393","","10.1136/bmj.303.6813.1306"
"1747672","Dynamics of spread of HIV-I infection in a rural district of Uganda","Wawer MJ, Serwadda D, Musgrave SD, Konde-Lule JK, Musagara M, Sewankambo NK.","BMJ. 1991 Nov 23;303(6813):1303-6. doi: 10.1136/bmj.303.6813.1303.","Wawer MJ","BMJ","1991","1991/11/23","PMC1671439","","10.1136/bmj.303.6813.1303"
"1747671","Vision screening in preschool children: comparison of orthoptists and clinical medical officers as primary screeners","Bolger PG, Stewart-Brown SL, Newcombe E, Starbuck A.","BMJ. 1991 Nov 23;303(6813):1291-4. doi: 10.1136/bmj.303.6813.1291.","Bolger PG","BMJ","1991","1991/11/23","PMC1671394","","10.1136/bmj.303.6813.1291"
"1747670","Restraint of children in cars","Bodenham A, Newman RJ.","BMJ. 1991 Nov 23;303(6813):1283-4. doi: 10.1136/bmj.303.6813.1283.","Bodenham A","BMJ","1991","1991/11/23","PMC1671422","","10.1136/bmj.303.6813.1283"
"1747669","Tomorrow's biotechnology","Weatherall D.","BMJ. 1991 Nov 23;303(6813):1282-3. doi: 10.1136/bmj.303.6813.1282.","Weatherall D","BMJ","1991","1991/11/23","PMC1671415","","10.1136/bmj.303.6813.1282"
"1747668","Camelford revisited","Coggon D.","BMJ. 1991 Nov 23;303(6813):1280-1. doi: 10.1136/bmj.303.6813.1280.","Coggon D","BMJ","1991","1991/11/23","PMC1671417","","10.1136/bmj.303.6813.1280"
"1747667","Oral iron chelation is here","Kontoghiorghes GJ.","BMJ. 1991 Nov 23;303(6813):1279-80. doi: 10.1136/bmj.303.6813.1279.","Kontoghiorghes GJ","BMJ","1991","1991/11/23","PMC1671411","","10.1136/bmj.303.6813.1279"
"1720990","Treating bony metastases","Kelly CG, Gaze MN, Rodger A.","BMJ. 1991 Nov 23;303(6813):1335. doi: 10.1136/bmj.303.6813.1335.","Kelly CG","BMJ","1991","1991/11/23","PMC1671426","","10.1136/bmj.303.6813.1335"
"1660746","Testing for hepatitis C virus in Italy","Dorizzi RM, Schiavon R, Disperati A, Capuzzo E, Piccoli P.","BMJ. 1991 Nov 23;303(6813):1331. doi: 10.1136/bmj.303.6813.1331-b.","Dorizzi RM","BMJ","1991","1991/11/23","PMC1671409","","10.1136/bmj.303.6813.1331-b"
"1660745","Hepatitis C virus","","BMJ. 1991 Nov 23;303(6813):1330-1.","","BMJ","1991","1991/11/23","PMC1671433","",""
"1747625","Fluoxetine and suicide","Beasley CM Jr.","BMJ. 1991 Nov 9;303(6811):1200. doi: 10.1136/bmj.303.6811.1200.","Beasley CM Jr","BMJ","1991","1991/11/19","PMC1671472","","10.1136/bmj.303.6811.1200"
"1836150","Auditing audits: the method of Oxfordshire Medical Audit Advisory Group","Derry J, Lawrence M, Griew K, Anderson J, Humphreys J, Pandher KS.","BMJ. 1991 Nov 16;303(6812):1247-9. doi: 10.1136/bmj.303.6812.1247.","Derry J","BMJ","1991","1991/11/16","PMC1671538","","10.1136/bmj.303.6812.1247"
"1805829","The right to know","","BMJ. 1991 Nov 16;303(6812):1271-2.","","BMJ","1991","1991/11/16","PMC1671527","",""
"1805828","Condylomata acuminata and risk of cancer","Renton A, Whitaker L.","BMJ. 1991 Nov 16;303(6812):1269-70. doi: 10.1136/bmj.303.6812.1269-b.","Renton A","BMJ","1991","1991/11/16","PMC1671519","","10.1136/bmj.303.6812.1269-b"
"1747666","Voluntary confidential audit of outcome of surgery","Dunn DC.","BMJ. 1991 Nov 16;303(6812):1272. doi: 10.1136/bmj.303.6812.1272-b.","Dunn DC","BMJ","1991","1991/11/16","PMC1671544","","10.1136/bmj.303.6812.1272-b"
"1747665","Seven stages of audit","Presley AP.","BMJ. 1991 Nov 16;303(6812):1272. doi: 10.1136/bmj.303.6812.1272-c.","Presley AP","BMJ","1991","1991/11/16","PMC1671584","","10.1136/bmj.303.6812.1272-c"
"1747664","The rise of post-traumatic stress disorders","Summerfield D.","BMJ. 1991 Nov 16;303(6812):1271. doi: 10.1136/bmj.303.6812.1271.","Summerfield D","BMJ","1991","1991/11/16","PMC1671554","","10.1136/bmj.303.6812.1271"
"1747663","Postoperative feeding","Pennington CR.","BMJ. 1991 Nov 16;303(6812):1271. doi: 10.1136/bmj.303.6812.1271-a.","Pennington CR","BMJ","1991","1991/11/16","PMC1671523","","10.1136/bmj.303.6812.1271-a"
"1747662","Disasters in the inner city","Hastings A.","BMJ. 1991 Nov 16;303(6812):1271. doi: 10.1136/bmj.303.6812.1271-b.","Hastings A","BMJ","1991","1991/11/16","PMC1671559","","10.1136/bmj.303.6812.1271-b"
"1747661","Necropsy as a monitor of clinical diagnosis performance","James RY.","BMJ. 1991 Nov 16;303(6812):1270-1. doi: 10.1136/bmj.303.6812.1270-d.","James RY","BMJ","1991","1991/11/16","PMC1671578","","10.1136/bmj.303.6812.1270-d"
"1747660","Sudden deafness after dental surgery","","BMJ. 1991 Nov 16;303(6812):1270.","","BMJ","1991","1991/11/16","PMC1671571","",""
"1747659","Developing new drugs for cancer","Drury M.","BMJ. 1991 Nov 16;303(6812):1270. doi: 10.1136/bmj.303.6812.1270-a.","Drury M","BMJ","1991","1991/11/16","PMC1671535","","10.1136/bmj.303.6812.1270-a"
"1747658","Chemotherapy in advanced ovarian cancer","Cruickshank DJ.","BMJ. 1991 Nov 16;303(6812):1269. doi: 10.1136/bmj.303.6812.1269-a.","Cruickshank DJ","BMJ","1991","1991/11/16","PMC1671551","","10.1136/bmj.303.6812.1269-a"
"1747657","Aging and rationing","","BMJ. 1991 Nov 16;303(6812):1268-9.","","BMJ","1991","1991/11/16","PMC1671526","",""
"1747656","Human insulin","","BMJ. 1991 Nov 16;303(6812):1265-8.","","BMJ","1991","1991/11/16","PMC1671572","",""
"1747655","ABC of vascular diseases. Thrombosis and pulmonary embolism","Hopkins NF, Wolfe JH.","BMJ. 1991 Nov 16;303(6812):1260-2. doi: 10.1136/bmj.303.6812.1260.","Hopkins NF","BMJ","1991","1991/11/16","PMC1671531","","10.1136/bmj.303.6812.1260"
"1747654","Edit a staff round","Winter R.","BMJ. 1991 Nov 16;303(6812):1258-9. doi: 10.1136/bmj.303.6812.1258.","Winter R","BMJ","1991","1991/11/16","PMC1671525","","10.1136/bmj.303.6812.1258"
"1747653","Booked admissions as a replacement for waiting lists in the new NHS","Frankel S, Coast J, Baker T, Collins C.","BMJ. 1991 Nov 16;303(6812):1257-8. doi: 10.1136/bmj.303.6812.1257.","Frankel S","BMJ","1991","1991/11/16","PMC1671558","","10.1136/bmj.303.6812.1257"
"1747652","Health implications of climatic change","Godlee F.","BMJ. 1991 Nov 16;303(6812):1254-6. doi: 10.1136/bmj.303.6812.1254.","Godlee F","BMJ","1991","1991/11/16","PMC1671557","","10.1136/bmj.303.6812.1254"
"1747651","Effectiveness and efficiency under competition: the Cochrane test","Light DW.","BMJ. 1991 Nov 16;303(6812):1253-4. doi: 10.1136/bmj.303.6812.1253.","Light DW","BMJ","1991","1991/11/16","PMC1671522","","10.1136/bmj.303.6812.1253"
"1747650","Medical audit: the Spanish experience","Suñol R, Delgado R, Esteban A.","BMJ. 1991 Nov 16;303(6812):1249-51. doi: 10.1136/bmj.303.6812.1249.","Suñol R","BMJ","1991","1991/11/16","PMC1671569","","10.1136/bmj.303.6812.1249"
