PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"27932385","France shows what has gone wrong in the UK and US","Dorling D.","BMJ. 2016 Dec 8;355:i6520. doi: 10.1136/bmj.i6520.","Dorling D","BMJ","2016","2016/12/10","","","10.1136/bmj.i6520"
"27932377","Pfizer is fined £84m for ""exploiting opportunity"" to hike price of phenytoin","Hawkes N.","BMJ. 2016 Dec 8;355:i6628. doi: 10.1136/bmj.i6628.","Hawkes N","BMJ","2016","2016/12/10","","","10.1136/bmj.i6628"
"27932375","MP and former GP challenges Uruguay's compulsory breast screening programme","Arie S.","BMJ. 2016 Dec 8;355:i6624. doi: 10.1136/bmj.i6624.","Arie S","BMJ","2016","2016/12/10","","","10.1136/bmj.i6624"
"27932372","Denton Cooley","Roehr B.","BMJ. 2016 Dec 8;355:i6606. doi: 10.1136/bmj.i6606.","Roehr B","BMJ","2016","2016/12/10","","","10.1136/bmj.i6606"
"27932371","Shingles vaccine coverage for 70 year olds is falling","Mayor S.","BMJ. 2016 Dec 8;355:i6604. doi: 10.1136/bmj.i6604.","Mayor S","BMJ","2016","2016/12/10","","","10.1136/bmj.i6604"
"27932334","Hospital doctors warn of massive job losses if Obamacare is repealed","McCarthy M.","BMJ. 2016 Dec 8;355:i6625. doi: 10.1136/bmj.i6625.","McCarthy M","BMJ","2016","2016/12/10","","","10.1136/bmj.i6625"
"27932333","UK is ranked 15th for heart care in European index","Wise J.","BMJ. 2016 Dec 8;355:i6609. doi: 10.1136/bmj.i6609.","Wise J","BMJ","2016","2016/12/10","","","10.1136/bmj.i6609"
"27932320","""I didn't want to be known"": finding healthcare when you are homeless","Gulland A.","BMJ. 2016 Dec 8;355:i6511. doi: 10.1136/bmj.i6511.","Gulland A","BMJ","2016","2016/12/10","","","10.1136/bmj.i6511"
"27932317","End of life care for infants, children and young people with life limiting conditions: summary of NICE guidance","Villanueva G, Murphy MS, Vickers D, Harrop E, Dworzynski K.","BMJ. 2016 Dec 8;355:i6385. doi: 10.1136/bmj.i6385.","Villanueva G","BMJ","2016","2016/12/10","","","10.1136/bmj.i6385"
"31055343","Is it clever to take smart drugs?","Welford P.","BMJ. 2016 Dec 9;355:i5478. doi: 10.1136/sbmj.i5478.","Welford P","BMJ","2016","2019/05/06","","","10.1136/sbmj.i5478"
"27927676","An adolescent with disabling abdominal pain","Minute M, Cozzi G, Barbi E.","BMJ. 2016 Dec 7;355:i6101. doi: 10.1136/bmj.i6101.","Minute M","BMJ","2016","2016/12/09","","","10.1136/bmj.i6101"
"27927674","Constitutional symptoms in a young person","Hancox S, Howlett D.","BMJ. 2016 Dec 7;355:i5781. doi: 10.1136/bmj.i5781.","Hancox S","BMJ","2016","2016/12/09","","","10.1136/bmj.i5781"
"27927673","NHS hospitals must help patients quit smoking, says British Thoracic Society","Torjesen I.","BMJ. 2016 Dec 6;355:i6571. doi: 10.1136/bmj.i6571.","Torjesen I","BMJ","2016","2016/12/09","","","10.1136/bmj.i6571"
"27927672","Influenza","Ghebrehewet S, MacPherson P, Ho A.","BMJ. 2016 Dec 7;355:i6258. doi: 10.1136/bmj.i6258.","Ghebrehewet S","BMJ","2016","2016/12/09","PMC5141587","","10.1136/bmj.i6258"
"27927671","What it feels like to be an interesting teaching opportunity","Tapp R.","BMJ. 2016 Dec 7;355:i6190. doi: 10.1136/bmj.i6190.","Tapp R","BMJ","2016","2016/12/09","","","10.1136/bmj.i6190"
"27927670","Phil Whitaker: A novel take on medicine","","BMJ. 2016 Dec 7;355:i6254. doi: 10.1136/bmj.i6254.","","BMJ","2016","2016/12/09","","","10.1136/bmj.i6254"
"27927645","Maternal deaths from suicide must be tackled, say experts","Iacobucci G.","BMJ. 2016 Dec 6;355:i6585. doi: 10.1136/bmj.i6585.","Iacobucci G","BMJ","2016","2016/12/09","","","10.1136/bmj.i6585"
"27927644","Return of the ""firm"" gets cautious welcome","Rimmer A.","BMJ. 2016 Dec 7;355:i6556. doi: 10.1136/bmj.i6556.","Rimmer A","BMJ","2016","2016/12/09","","","10.1136/bmj.i6556"
"27927643","Significant changes to doctors' training are needed for future-proof workforce, peers are told","O'Dowd A.","BMJ. 2016 Dec 7;355:i6605. doi: 10.1136/bmj.i6605.","O'Dowd A","BMJ","2016","2016/12/09","","","10.1136/bmj.i6605"
"27927640","Sixty seconds on . . . scurvy","Mayor S.","BMJ. 2016 Dec 7;355:i6540. doi: 10.1136/bmj.i6540.","Mayor S","BMJ","2016","2016/12/09","","","10.1136/bmj.i6540"
"27927639","Five minutes with . . . Lucy Obolensky","Rimmer A.","BMJ. 2016 Dec 7;355:i6533. doi: 10.1136/bmj.i6533.","Rimmer A","BMJ","2016","2016/12/09","","","10.1136/bmj.i6533"
"27927638","Assessment of shoulder pain for non-specialists","Gray M, Wallace A, Aldridge S.","BMJ. 2016 Dec 7;355:i5783. doi: 10.1136/bmj.i5783.","Gray M","BMJ","2016","2016/12/09","","","10.1136/bmj.i5783"
"27927622","Are nanny states healthier states?","Capewell S, Lilford R.","BMJ. 2016 Dec 7;355:i6341. doi: 10.1136/bmj.i6341.","Capewell S","BMJ","2016","2016/12/09","","","10.1136/bmj.i6341"
"27927617","Thomas H Shepard","Stafford N.","BMJ. 2016 Dec 7;355:i6539. doi: 10.1136/bmj.i6539.","Stafford N","BMJ","2016","2016/12/09","","","10.1136/bmj.i6539"
"27927610","Appeal for sight","Hurley R.","BMJ. 2016 Dec 7;355:i6589. doi: 10.1136/bmj.i6589.","Hurley R","BMJ","2016","2016/12/09","","","10.1136/bmj.i6589"
"31055327","The situational judgment test","Morgan M.","BMJ. 2016 Dec 8;355:i4237. doi: 10.1136/sbmj.i4237.","Morgan M","BMJ","2016","2019/05/06","","","10.1136/sbmj.i4237"
"27923811","US to ban smoking in public housing","Dyer O.","BMJ. 2016 Dec 6;355:i6562. doi: 10.1136/bmj.i6562.","Dyer O","BMJ","2016","2016/12/08","","","10.1136/bmj.i6562"
"27923807","David Oliver: Awkward questions about NHS management consultancy","Oliver D.","BMJ. 2016 Dec 6;355:i6529. doi: 10.1136/bmj.i6529.","Oliver D","BMJ","2016","2016/12/08","","","10.1136/bmj.i6529"
"27923801","Cancer drugs remain FDA approved despite lack of benefit, study finds","McCarthy M.","BMJ. 2016 Dec 6;355:i6568. doi: 10.1136/bmj.i6568.","McCarthy M","BMJ","2016","2016/12/08","","","10.1136/bmj.i6568"
"27923795","Johnson & Johnson is ordered to pay $1bn over faulty hip implants","Dyer O.","BMJ. 2016 Dec 6;355:i6551. doi: 10.1136/bmj.i6551.","Dyer O","BMJ","2016","2016/12/08","","","10.1136/bmj.i6551"
"27923783","Advice on sugar and starch is urged in type 2 diabetes counselling","Feinmann J.","BMJ. 2016 Dec 5;355:i6543. doi: 10.1136/bmj.i6543.","Feinmann J","BMJ","2016","2016/12/08","","","10.1136/bmj.i6543"
"27920042","Generics have a chequered recent history","Goh S.","BMJ. 2016 Dec 5;355:i6527. doi: 10.1136/bmj.i6527.","Goh S","BMJ","2016","2016/12/07","","","10.1136/bmj.i6527"
"27920030","Something must be done-but chemotherapy isn't the only option","Mawer C.","BMJ. 2016 Dec 5;355:i6455. doi: 10.1136/bmj.i6455.","Mawer C","BMJ","2016","2016/12/07","","","10.1136/bmj.i6455"
"27920029","The Association of Cancer Physicians responds to ""Cancer drugs, survival, and ethics""","Dangoor A, Joffe J, Januszewski A, Mansi J, Cunningham D, Selby P; 17 other authors and members of the Association of Cancer Physicians, UK.","BMJ. 2016 Dec 5;355:i6487. doi: 10.1136/bmj.i6487.","Dangoor A","BMJ","2016","2016/12/07","","","10.1136/bmj.i6487"
"27920017","Author's reply to Dangoor and colleagues","Wise PH.","BMJ. 2016 Dec 5;355:i6508. doi: 10.1136/bmj.i6508.","Wise PH","BMJ","2016","2016/12/07","","","10.1136/bmj.i6508"
"27920008","Whole brain radiotherapy for brain metastases","Brown PD.","BMJ. 2016 Dec 5;355:i6483. doi: 10.1136/bmj.i6483.","Brown PD","BMJ","2016","2016/12/07","","","10.1136/bmj.i6483"
"27920007","Distilling ethics, compassion, science and the art of medicine","Ng L, Lucire Y.","BMJ. 2016 Dec 5;355:i6510. doi: 10.1136/bmj.i6510.","Ng L","BMJ","2016","2016/12/07","","","10.1136/bmj.i6510"
"27919934","Development and validation of risk prediction model for venous thromboembolism in postpartum women: multinational cohort study","Sultan AA, West J, Grainge MJ, Riley RD, Tata LJ, Stephansson O, Fleming KM, Nelson-Piercy C, Ludvigsson JF.","BMJ. 2016 Dec 5;355:i6253. doi: 10.1136/bmj.i6253.","Sultan AA","BMJ","2016","2016/12/07","PMC5137302","","10.1136/bmj.i6253"
"27919933","Time for guidelines on safety netting?","Edwards PJ, Seddon JO, Barnes RK.","BMJ. 2016 Dec 5;355:i6411. doi: 10.1136/bmj.i6411.","Edwards PJ","BMJ","2016","2016/12/07","","","10.1136/bmj.i6411"
"27919927","Doctors in Pakistan call for workers deported from the UAE to be screened for HIV","Yusufzai A.","BMJ. 2016 Dec 5;355:i6544. doi: 10.1136/bmj.i6544.","Yusufzai A","BMJ","2016","2016/12/07","","","10.1136/bmj.i6544"
"27919926","Commitment to talking not just treating","Levack P, Paterson G.","BMJ. 2016 Dec 5;355:i6471. doi: 10.1136/bmj.i6471.","Levack P","BMJ","2016","2016/12/07","","","10.1136/bmj.i6471"
"27919922","Evidence review ordered by government backs minimum alcohol pricing","O'Dowd A.","BMJ. 2016 Dec 5;355:i6546. doi: 10.1136/bmj.i6546.","O'Dowd A","BMJ","2016","2016/12/07","","","10.1136/bmj.i6546"
"27919917","Third of partners have vacant GP posts for 12 months or more, survey finds","Kmietowicz Z.","BMJ. 2016 Dec 5;355:i6535. doi: 10.1136/bmj.i6535.","Kmietowicz Z","BMJ","2016","2016/12/07","","","10.1136/bmj.i6535"
"27919915","Chemoprevention of colorectal cancer in individuals with previous colorectal neoplasia: systematic review and network meta-analysis","Dulai PS, Singh S, Marquez E, Khera R, Prokop LJ, Limburg PJ, Gupta S, Murad MH.","BMJ. 2016 Dec 5;355:i6188. doi: 10.1136/bmj.i6188.","Dulai PS","BMJ","2016","2016/12/07","PMC5137632","","10.1136/bmj.i6188"
"27919914","Andrew Wakefield calls Trump ""on our side"" over vaccines after meeting","Dyer O.","BMJ. 2016 Dec 5;355:i6545. doi: 10.1136/bmj.i6545.","Dyer O","BMJ","2016","2016/12/07","","","10.1136/bmj.i6545"
"27919913","When the price is right: drug costing and NICE approval","Hawkes N.","BMJ. 2016 Dec 5;355:i6519. doi: 10.1136/bmj.i6519.","Hawkes N","BMJ","2016","2016/12/07","","","10.1136/bmj.i6519"
"27919912","Scientists welcome government climbdown on ""anti-lobbying"" clause","Gulland A.","BMJ. 2016 Dec 5;355:i6547. doi: 10.1136/bmj.i6547.","Gulland A","BMJ","2016","2016/12/07","","","10.1136/bmj.i6547"
"27919907","The future of NHS dentistry in Scotland","Yeung CA.","BMJ. 2016 Dec 5;355:i6466. doi: 10.1136/bmj.i6466.","Yeung CA","BMJ","2016","2016/12/07","","","10.1136/bmj.i6466"
"27919905","NHS to fund large trial of pre-exposure prophylaxis for HIV prevention","Mayor S.","BMJ. 2016 Dec 5;355:i6537. doi: 10.1136/bmj.i6537.","Mayor S","BMJ","2016","2016/12/07","","","10.1136/bmj.i6537"
"27919904","Woman denied abortion in Ireland is offered €30 000 compensation","Houston M.","BMJ. 2016 Dec 5;355:i6530. doi: 10.1136/bmj.i6530.","Houston M","BMJ","2016","2016/12/07","","","10.1136/bmj.i6530"
"27919883","Communicating risk to patients in the emergency department","Stiggelbout AM, Jukema JW, Engelhardt EE, van den Bos C, Pieterse AH.","BMJ. 2016 Dec 5;355:i6437. doi: 10.1136/bmj.i6437.","Stiggelbout AM","BMJ","2016","2016/12/07","","","10.1136/bmj.i6437"
"27919865","Shared decision making in patients with low risk chest pain: prospective randomized pragmatic trial","Hess EP, Hollander JE, Schaffer JT, Kline JA, Torres CA, Diercks DB, Jones R, Owen KP, Meisel ZF, Demers M, Leblanc A, Shah ND, Inselman J, Herrin J, Castaneda-Guarderas A, Montori VM.","BMJ. 2016 Dec 5;355:i6165. doi: 10.1136/bmj.i6165.","Hess EP","BMJ","2016","2016/12/07","PMC5152707","","10.1136/bmj.i6165"
"31055317","Is sharing past exam questions a form of cheating?","Davies M.","BMJ. 2016 Dec 5;355:i3543. doi: 10.1136/sbmj.i3543.","Davies M","BMJ","2016","2019/05/06","","","10.1136/sbmj.i3543"
"27913449","NICE advises routine high sensitivity troponin tests to rule out MI","Wise J.","BMJ. 2016 Dec 1;355:i6503. doi: 10.1136/bmj.i6503.","Wise J","BMJ","2016","2016/12/04","","","10.1136/bmj.i6503"
"27913394","Clinic on Turkey-Syria border awaits influx of refugees from Aleppo","Gulland A.","BMJ. 2016 Dec 2;355:i6525. doi: 10.1136/bmj.i6525.","Gulland A","BMJ","2016","2016/12/04","","","10.1136/bmj.i6525"
"27913380","The scientific report guiding the US dietary guidelines: is it scientific?","","BMJ. 2016 Dec 2;355:i6061. doi: 10.1136/bmj.i6061.","","BMJ","2016","2016/12/04","","","10.1136/bmj.i6061"
"27913379","Hunt rebukes NHS leaders for asking for more cash","Iacobucci G.","BMJ. 2016 Dec 2;355:i6514. doi: 10.1136/bmj.i6514.","Iacobucci G","BMJ","2016","2016/12/04","","","10.1136/bmj.i6514"
"27913378","Doctors need dragging out of their comfort zone to avert the antimicrobial crisis, says lord","Freer J.","BMJ. 2016 Dec 2;355:i6517. doi: 10.1136/bmj.i6517.","Freer J","BMJ","2016","2016/12/04","","","10.1136/bmj.i6517"
"27913375","Eleven million people are in line for HIV tests through routine NHS contact","Gulland A.","BMJ. 2016 Dec 2;355:i6518. doi: 10.1136/bmj.i6518.","Gulland A","BMJ","2016","2016/12/04","","","10.1136/bmj.i6518"
"27908919","Better evidence for smarter policy making","Hunter DJ, Visram S.","BMJ. 2016 Dec 1;355:i6399. doi: 10.1136/bmj.i6399.","Hunter DJ","BMJ","2016","2016/12/03","","","10.1136/bmj.i6399"
"27908918","Alpha blockers for treatment of ureteric stones: systematic review and meta-analysis","Hollingsworth JM, Canales BK, Rogers MA, Sukumar S, Yan P, Kuntz GM, Dahm P.","BMJ. 2016 Dec 1;355:i6112. doi: 10.1136/bmj.i6112.","Hollingsworth JM","BMJ","2016","2016/12/03","PMC5131734","","10.1136/bmj.i6112"
"27908911","Biological treatment is approved for severe eosinophilic asthma","Mayor S.","BMJ. 2016 Nov 30;355:i6472. doi: 10.1136/bmj.i6472.","Mayor S","BMJ","2016","2016/12/03","","","10.1136/bmj.i6472"
"27908906","NICE issues guidance on policies to reduce vehicle emissions","Torjesen I.","BMJ. 2016 Nov 30;355:i6453. doi: 10.1136/bmj.i6453.","Torjesen I","BMJ","2016","2016/12/03","","","10.1136/bmj.i6453"
"27908904","Junior doctors' low morale is putting patients at risk, Royal College of Physicians warns","Rimmer A.","BMJ. 2016 Dec 1;355:i6493. doi: 10.1136/bmj.i6493.","Rimmer A","BMJ","2016","2016/12/03","","","10.1136/bmj.i6493"
"27908903","Hunt lures doctors into management roles with promise of training at Yale","Iacobucci G.","BMJ. 2016 Dec 1;355:i6486. doi: 10.1136/bmj.i6486.","Iacobucci G","BMJ","2016","2016/12/03","","","10.1136/bmj.i6486"
"27908902","Electronic fetal monitoring, cerebral palsy, and caesarean section: assumptions versus evidence","Nelson KB, Sartwelle TP, Rouse DJ.","BMJ. 2016 Dec 1;355:i6405. doi: 10.1136/bmj.i6405.","Nelson KB","BMJ","2016","2016/12/03","PMC6883481","","10.1136/bmj.i6405"
"27908901","Workloads threaten to undermine doctors' training, GMC finds","Rimmer A.","BMJ. 2016 Dec 1;355:i6495. doi: 10.1136/bmj.i6495.","Rimmer A","BMJ","2016","2016/12/03","","","10.1136/bmj.i6495"
"27908888","Commentary: Selling unproved fertility treatments to women desperate for a baby may be unethical","Day J.","BMJ. 2016 Dec 1;355:i6434. doi: 10.1136/bmj.i6434.","Day J","BMJ","2016","2016/12/03","","","10.1136/bmj.i6434"
"27908887","Doctors' relationships with managers are being eroded by pressure on the NHS","Rimmer A.","BMJ. 2016 Dec 1;355:i6502. doi: 10.1136/bmj.i6502.","Rimmer A","BMJ","2016","2016/12/03","","","10.1136/bmj.i6502"
"27908886","UK clinics may be able to offer mitochrondrial donation next spring","Hawkes N.","BMJ. 2016 Dec 1;355:i6492. doi: 10.1136/bmj.i6492.","Hawkes N","BMJ","2016","2016/12/03","","","10.1136/bmj.i6492"
"27908884","Doctors face manslaughter charge for failing to raise alarm over killer nurse","Stafford N.","BMJ. 2016 Dec 1;355:i6507. doi: 10.1136/bmj.i6507.","Stafford N","BMJ","2016","2016/12/03","","","10.1136/bmj.i6507"
"27908879","First case of Zika virus spread through sexual contact is detected in UK","Gulland A.","BMJ. 2016 Dec 1;355:i6500. doi: 10.1136/bmj.i6500.","Gulland A","BMJ","2016","2016/12/03","","","10.1136/bmj.i6500"
"27908876","Wales approves new hepatitis C drug while England deliberates","Ozieranski P, King L.","BMJ. 2016 Dec 1;355:i6499. doi: 10.1136/bmj.i6499.","Ozieranski P","BMJ","2016","2016/12/03","","","10.1136/bmj.i6499"
"27908875","Bill to boost medical research funding and speed drug approval passes US house","McCarthy M.","BMJ. 2016 Dec 1;355:i6498. doi: 10.1136/bmj.i6498.","McCarthy M","BMJ","2016","2016/12/03","","","10.1136/bmj.i6498"
"27908874","Tobacco companies consider next move after failing to overturn plain packaging ruling","Dyer C.","BMJ. 2016 Dec 1;355:i6506. doi: 10.1136/bmj.i6506.","Dyer C","BMJ","2016","2016/12/03","","","10.1136/bmj.i6506"
"27908873","The BMJ Christmas appeal 2016-7: Orbis, the sight savers","","BMJ. 2016 Dec 1;355:i6425. doi: 10.1136/bmj.i6425.","","BMJ","2016","2016/12/03","","","10.1136/bmj.i6425"
"27908872","Leaps in the dark","Godlee F.","BMJ. 2016 Dec 1;355:i6447. doi: 10.1136/bmj.i6447.","Godlee F","BMJ","2016","2016/12/03","","","10.1136/bmj.i6447"
"27908867","South Africa begins first HIV vaccine trial in seven years","Dyer O.","BMJ. 2016 Dec 1;355:i6501. doi: 10.1136/bmj.i6501.","Dyer O","BMJ","2016","2016/12/03","","","10.1136/bmj.i6501"
"27908866","Doctor struck off for misconduct is allowed back on medical register","Dyer C.","BMJ. 2016 Dec 1;355:i6504. doi: 10.1136/bmj.i6504.","Dyer C","BMJ","2016","2016/12/03","","","10.1136/bmj.i6504"
"27908865","A painful tingling hand","Burton C, Chesterton LS, Davenport G.","BMJ. 2016 Dec 1;355:i6386. doi: 10.1136/bmj.i6386.","Burton C","BMJ","2016","2016/12/03","","","10.1136/bmj.i6386"
"27903533","Five minutes . . . with Tim Hodgetts","Gulland A.","BMJ. 2016 Nov 30;355:i6366. doi: 10.1136/bmj.i6366.","Gulland A","BMJ","2016","2016/12/02","","","10.1136/bmj.i6366"
"27903523","Coping with self management","Giles C.","BMJ. 2016 Nov 30;355:i6442. doi: 10.1136/bmj.i6442.","Giles C","BMJ","2016","2016/12/02","","","10.1136/bmj.i6442"
"27903504","Hip pain in a middle aged woman","Kho JS, Howlett DC.","BMJ. 2016 Nov 30;355:i6129. doi: 10.1136/bmj.i6129.","Kho JS","BMJ","2016","2016/12/02","","","10.1136/bmj.i6129"
"27903503","Preserving fertility in girls and young women with cancer","Anderson RA, Davies MC.","BMJ. 2016 Nov 30;355:i6145. doi: 10.1136/bmj.i6145.","Anderson RA","BMJ","2016","2016/12/02","","","10.1136/bmj.i6145"
"27903502","Overdiagnosis of thyroid cancer","Davies L.","BMJ. 2016 Nov 30;355:i6312. doi: 10.1136/bmj.i6312.","Davies L","BMJ","2016","2016/12/02","","","10.1136/bmj.i6312"
"27903501","Individualised advice on type 2 diabetes is no better for changing behaviour, study finds","Mayor S.","BMJ. 2016 Nov 30;355:i6444. doi: 10.1136/bmj.i6444.","Mayor S","BMJ","2016","2016/12/02","","","10.1136/bmj.i6444"
"27903499","Trump chooses Obamacare opponent to lead Health and Human Services","McCarthy M.","BMJ. 2016 Nov 30;355:i6469. doi: 10.1136/bmj.i6469.","McCarthy M","BMJ","2016","2016/12/02","","","10.1136/bmj.i6469"
"27903498","David Oliver: Time for an honest patient's charter?","Oliver D.","BMJ. 2016 Nov 30;355:i6388. doi: 10.1136/bmj.i6388.","Oliver D","BMJ","2016","2016/12/02","","","10.1136/bmj.i6388"
"27903497","Association between screening and the thyroid cancer ""epidemic"" in South Korea: evidence from a nationwide study","Park S, Oh CM, Cho H, Lee JY, Jung KW, Jun JK, Won YJ, Kong HJ, Choi KS, Lee YJ, Lee JS.","BMJ. 2016 Nov 30;355:i5745. doi: 10.1136/bmj.i5745.","Park S","BMJ","2016","2016/12/02","PMC5130923","","10.1136/bmj.i5745"
"27903496","Allergic lymphangitis","Ota M.","BMJ. 2016 Nov 30;355:i5726. doi: 10.1136/bmj.i5726.","Ota M","BMJ","2016","2016/12/02","","","10.1136/bmj.i5726"
"27903495","Testosterone treatment and risk of venous thromboembolism: population based case-control study","Martinez C, Suissa S, Rietbrock S, Katholing A, Freedman B, Cohen AT, Handelsman DJ.","BMJ. 2016 Nov 30;355:i5968. doi: 10.1136/bmj.i5968.","Martinez C","BMJ","2016","2016/12/02","PMC5130924","","10.1136/bmj.i5968"
"27903494","Renal transplantation in adults","Nieto T, Inston N, Cockwell P.","BMJ. 2016 Nov 30;355:i6158. doi: 10.1136/bmj.i6158.","Nieto T","BMJ","2016","2016/12/02","","","10.1136/bmj.i6158"
"27903491","Dyspnoea after home improvement work","Marra A, Bottero N, Leoncini G, Murialdo G.","BMJ. 2016 Nov 30;355:i5957. doi: 10.1136/bmj.i5957.","Marra A","BMJ","2016","2016/12/02","","","10.1136/bmj.i5957"
