PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"3317041","Routine prenatal genetic screening","Elias S, Annas GJ.","N Engl J Med. 1987 Nov 26;317(22):1407-9. doi: 10.1056/NEJM198711263172208.","Elias S","N Engl J Med","1987","1987/11/26","","","10.1056/NEJM198711263172208"
"3317040","Epidemiologic approach to the etiology of type I diabetes mellitus and its complications","Krolewski AS, Warram JH, Rand LI, Kahn CR.","N Engl J Med. 1987 Nov 26;317(22):1390-8. doi: 10.1056/NEJM198711263172206.","Krolewski AS","N Engl J Med","1987","1987/11/26","","","10.1056/NEJM198711263172206"
"3317039","Misrepresentation and responsibility in medical research","Engler RL, Covell JW, Friedman PJ, Kitcher PS, Peters RM.","N Engl J Med. 1987 Nov 26;317(22):1383-9. doi: 10.1056/NEJM198711263172205.","Engler RL","N Engl J Med","1987","1987/11/26","","","10.1056/NEJM198711263172205"
"2960896","Regulatory influences on the availability of angioplasty and bypass surgery","","N Engl J Med. 1987 Nov 26;317(22):1417-8. doi: 10.1056/NEJM198711263172215.","","N Engl J Med","1987","1987/11/26","","","10.1056/NEJM198711263172215"
"2960895","Sonographic identification of second-trimester fetuses with Down's syndrome","Benacerraf BR, Gelman R, Frigoletto FD Jr.","N Engl J Med. 1987 Nov 26;317(22):1371-6. doi: 10.1056/NEJM198711263172203.","Benacerraf BR","N Engl J Med","1987","1987/11/26","","","10.1056/NEJM198711263172203"
"2891032","Nosocomial pneumonia in intubated patients given sucralfate as compared with antacids or histamine type 2 blockers. The role of gastric colonization","Driks MR, Craven DE, Celli BR, Manning M, Burke RA, Garvin GM, Kunches LM, Farber HW, Wedel SA, McCabe WR.","N Engl J Med. 1987 Nov 26;317(22):1376-82. doi: 10.1056/NEJM198711263172204.","Driks MR","N Engl J Med","1987","1987/11/26","","","10.1056/NEJM198711263172204"
"3683468","Doctors and the dispensing of drugs","","N Engl J Med. 1987 Nov 19;317(21):1354-5. doi: 10.1056/NEJM198711193172117.","","N Engl J Med","1987","1987/11/19","","","10.1056/NEJM198711193172117"
"3683467","Malpractice and the quality of care","","N Engl J Med. 1987 Nov 19;317(21):1353-4. doi: 10.1056/nejm198711193172116.","","N Engl J Med","1987","1987/11/19","","","10.1056/nejm198711193172116"
"3683466","Ethical dilemmas in the early detection of malignancy by NMR spectroscopy of plasma","Shaw A.","N Engl J Med. 1987 Nov 19;317(21):1353. doi: 10.1056/NEJM198711193172115.","Shaw A","N Engl J Med","1987","1987/11/19","","","10.1056/NEJM198711193172115"
"3683465","Ten-year longitudinal study of children at high risk of insulin-dependent diabetes mellitus","Ginsberg-Fellner F, McEvoy RC, Rubinstein P, Notkins AL.","N Engl J Med. 1987 Nov 19;317(21):1352-3. doi: 10.1056/NEJM198711193172114.","Ginsberg-Fellner F","N Engl J Med","1987","1987/11/19","","","10.1056/NEJM198711193172114"
"3683464","Pain in the neonate","Fletcher AB.","N Engl J Med. 1987 Nov 19;317(21):1347-8. doi: 10.1056/NEJM198711193172110.","Fletcher AB","N Engl J Med","1987","1987/11/19","","","10.1056/NEJM198711193172110"
"3683463","Smoking and women: tragedy of the majority","Fielding JE.","N Engl J Med. 1987 Nov 19;317(21):1343-5. doi: 10.1056/NEJM198711193172108.","Fielding JE","N Engl J Med","1987","1987/11/19","","","10.1056/NEJM198711193172108"
"3683462","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 47-1987. A 79-year-old Cuban native with asthma, weight loss, vomiting, eosinophilia, and past meningitis","","N Engl J Med. 1987 Nov 19;317(21):1332-42. doi: 10.1056/NEJM198711193172107.","","N Engl J Med","1987","1987/11/19","","","10.1056/NEJM198711193172107"
"3683461","Plasma R binder deficiency and neurologic disease","Sigal SH, Hall CA, Antel JP.","N Engl J Med. 1987 Nov 19;317(21):1330-2. doi: 10.1056/NEJM198711193172106.","Sigal SH","N Engl J Med","1987","1987/11/19","","","10.1056/NEJM198711193172106"
"3683460","Effects of treatment on fertility in long-term survivors of childhood or adolescent cancer","Byrne J, Mulvihill JJ, Myers MH, Connelly RR, Naughton MD, Krauss MR, Steinhorn SC, Hassinger DD, Austin DF, Bragg K, et al.","N Engl J Med. 1987 Nov 19;317(21):1315-21. doi: 10.1056/NEJM198711193172104.","Byrne J","N Engl J Med","1987","1987/11/19","","","10.1056/NEJM198711193172104"
"3683459","The course and prognosis of different forms of chronic airways obstruction in a sample from the general population","Burrows B, Bloom JW, Traver GA, Cline MG.","N Engl J Med. 1987 Nov 19;317(21):1309-14. doi: 10.1056/NEJM198711193172103.","Burrows B","N Engl J Med","1987","1987/11/19","","","10.1056/NEJM198711193172103"
"3683458","Relative and absolute excess risks of coronary heart disease among women who smoke cigarettes","Willett WC, Green A, Stampfer MJ, Speizer FE, Colditz GA, Rosner B, Monson RR, Stason W, Hennekens CH.","N Engl J Med. 1987 Nov 19;317(21):1303-9. doi: 10.1056/NEJM198711193172102.","Willett WC","N Engl J Med","1987","1987/11/19","","","10.1056/NEJM198711193172102"
"3500409","Survival with the acquired immunodeficiency syndrome. Experience with 5833 cases in New York City","Rothenberg R, Woelfel M, Stoneburner R, Milberg J, Parker R, Truman B.","N Engl J Med. 1987 Nov 19;317(21):1297-302. doi: 10.1056/NEJM198711193172101.","Rothenberg R","N Engl J Med","1987","1987/11/19","","","10.1056/NEJM198711193172101"
"3479683","HIV testing of surrogate mothers","Frederick WR, Delapenha R, Gray G, Greaves WL, Saxinger C.","N Engl J Med. 1987 Nov 19;317(21):1351-2. doi: 10.1056/NEJM198711193172113.","Frederick WR","N Engl J Med","1987","1987/11/19","","","10.1056/NEJM198711193172113"
"3317038","Atopy and airways responsiveness in chronic obstructive pulmonary disease","Weiss ST.","N Engl J Med. 1987 Nov 19;317(21):1345-7. doi: 10.1056/NEJM198711193172109.","Weiss ST","N Engl J Med","1987","1987/11/19","","","10.1056/NEJM198711193172109"
"3317037","Pain and its effects in the human neonate and fetus","Anand KJ, Hickey PR.","N Engl J Med. 1987 Nov 19;317(21):1321-9. doi: 10.1056/NEJM198711193172105.","Anand KJ","N Engl J Med","1987","1987/11/19","","","10.1056/NEJM198711193172105"
"2825013","Enalapril for congestive heart failure","","N Engl J Med. 1987 Nov 19;317(21):1349-51. doi: 10.1056/NEJM198711193172112.","","N Engl J Med","1987","1987/11/19","","","10.1056/NEJM198711193172112"
"3670355","Drunk drivers and medical and social injury","Colquitt M, Fielding LP, Cronan JF.","N Engl J Med. 1987 Nov 12;317(20):1262-6. doi: 10.1056/NEJM198711123172005.","Colquitt M","N Engl J Med","1987","1987/11/12","","","10.1056/NEJM198711123172005"
"3670354","Sudden death in hypothyroidism","Guthrie GP Jr, Hunsaker JC 3rd, O'Connor WN.","N Engl J Med. 1987 Nov 12;317(20):1291.","Guthrie GP Jr","N Engl J Med","1987","1987/11/12","","",""
"3670353","Hymenoptera uvulitis","Butterton JR, Clawson-Simons J.","N Engl J Med. 1987 Nov 12;317(20):1291. doi: 10.1056/NEJM198711123172013.","Butterton JR","N Engl J Med","1987","1987/11/12","","","10.1056/NEJM198711123172013"
"3670352","Aplastic anemia, malignant lymphoma, and the acquired immunodeficiency syndrome","Spitzer TR, Farhi DC, Lederman M.","N Engl J Med. 1987 Nov 12;317(20):1289-90. doi: 10.1056/NEJM198711123172011.","Spitzer TR","N Engl J Med","1987","1987/11/12","","","10.1056/NEJM198711123172011"
"3670351","Alcohol and breast cancer","","N Engl J Med. 1987 Nov 12;317(20):1285-9. doi: 10.1056/NEJM198711123172010.","","N Engl J Med","1987","1987/11/12","","","10.1056/NEJM198711123172010"
"3670350","Must we always use CPR?","Blackhall LJ.","N Engl J Med. 1987 Nov 12;317(20):1281-5. doi: 10.1056/NEJM198711123172009.","Blackhall LJ","N Engl J Med","1987","1987/11/12","","","10.1056/NEJM198711123172009"
"3670349","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 46-1987. A 31-year-old woman with secondary amenorrhea","","N Engl J Med. 1987 Nov 12;317(20):1270-8. doi: 10.1056/NEJM198711123172007.","","N Engl J Med","1987","1987/11/12","","","10.1056/NEJM198711123172007"
"3670348","Outbreak of severe hepatitis due to delta and hepatitis B viruses in parenteral drug abusers and their contacts","Lettau LA, McCarthy JG, Smith MH, Hadler SC, Morse LJ, Ukena T, Bessette R, Gurwitz A, Irvine WG, Fields HA, et al.","N Engl J Med. 1987 Nov 12;317(20):1256-62. doi: 10.1056/NEJM198711123172004.","Lettau LA","N Engl J Med","1987","1987/11/12","","","10.1056/NEJM198711123172004"
"3313042","Gemfibrozil, lipids, and coronary risk","Rifkind BM.","N Engl J Med. 1987 Nov 12;317(20):1279-81. doi: 10.1056/NEJM198711123172008.","Rifkind BM","N Engl J Med","1987","1987/11/12","","","10.1056/NEJM198711123172008"
"3313041","Helsinki Heart Study: primary-prevention trial with gemfibrozil in middle-aged men with dyslipidemia. Safety of treatment, changes in risk factors, and incidence of coronary heart disease","Frick MH, Elo O, Haapa K, Heinonen OP, Heinsalmi P, Helo P, Huttunen JK, Kaitaniemi P, Koskinen P, Manninen V, et al.","N Engl J Med. 1987 Nov 12;317(20):1237-45. doi: 10.1056/NEJM198711123172001.","Frick MH","N Engl J Med","1987","1987/11/12","","","10.1056/NEJM198711123172001"
"2959863","Photodynamic therapy with hematoporphyrin derivative in the treatment of superficial transitional-cell carcinoma of the bladder","Prout GR Jr, Lin CW, Benson R Jr, Nseyo UO, Daly JJ, Griffin PP, Kinsey J, Tian ME, Lao YH, Mian YZ, et al.","N Engl J Med. 1987 Nov 12;317(20):1251-5. doi: 10.1056/NEJM198711123172003.","Prout GR Jr","N Engl J Med","1987","1987/11/12","","","10.1056/NEJM198711123172003"
"2823139","Colchicine neuropathy or vitamin B12 deficiency neuropathy?","Palopoli JJ, Waxman J.","N Engl J Med. 1987 Nov 12;317(20):1290-1. doi: 10.1056/NEJM198711123172012.","Palopoli JJ","N Engl J Med","1987","1987/11/12","","","10.1056/NEJM198711123172012"
"2823138","An ACTH receptor on human mononuclear leukocytes. Relation to adrenal ACTH-receptor activity","Smith EM, Brosnan P, Meyer WJ, Blalock JE.","N Engl J Med. 1987 Nov 12;317(20):1266-9. doi: 10.1056/NEJM198711123172006.","Smith EM","N Engl J Med","1987","1987/11/12","","","10.1056/NEJM198711123172006"
"2823137","Effects on infants of a first episode of genital herpes during pregnancy","Brown ZA, Vontver LA, Benedetti J, Critchlow CW, Sells CJ, Berry S, Corey L.","N Engl J Med. 1987 Nov 12;317(20):1246-51. doi: 10.1056/NEJM198711123172002.","Brown ZA","N Engl J Med","1987","1987/11/12","","","10.1056/NEJM198711123172002"
"3657900","Hazards of smokeless tobacco","Eskow RN.","N Engl J Med. 1987 Nov 5;317(19):1229.","Eskow RN","N Engl J Med","1987","1987/11/05","","",""
"3657899","Americans whose forebears were Japanese","Tashima CK.","N Engl J Med. 1987 Nov 5;317(19):1229. doi: 10.1056/NEJM198711053171918.","Tashima CK","N Engl J Med","1987","1987/11/05","","","10.1056/NEJM198711053171918"
"3657898","Diffusing capacity as a predictor of gas exchange during exercise","","N Engl J Med. 1987 Nov 5;317(19):1227-9.","","N Engl J Med","1987","1987/11/05","","",""
"3657897","Acute nose-blow palsy: a pneumatic variant of sudden facial paralysis","Onundarson PT.","N Engl J Med. 1987 Nov 5;317(19):1227. doi: 10.1056/NEJM198711053171917.","Onundarson PT","N Engl J Med","1987","1987/11/05","","","10.1056/NEJM198711053171917"
"3657896","Case 18-1987","Churg J.","N Engl J Med. 1987 Nov 5;317(19):1226-7. doi: 10.1056/NEJM198711053171915.","Churg J","N Engl J Med","1987","1987/11/05","","","10.1056/NEJM198711053171915"
"3657895","Thyroiditis and ""chronic infectious mononucleosis""","Weinstein L.","N Engl J Med. 1987 Nov 5;317(19):1225-6. doi: 10.1056/nejm198711053171914.","Weinstein L","N Engl J Med","1987","1987/11/05","","","10.1056/nejm198711053171914"
"3657894","Court-ordered obstetrical interventions","","N Engl J Med. 1987 Nov 5;317(19):1223-5. doi: 10.1056/NEJM198711053171912.","","N Engl J Med","1987","1987/11/05","","","10.1056/NEJM198711053171912"
"3657893","Medical practice à la mode. How medical fashions determine medical care","Burnum JF.","N Engl J Med. 1987 Nov 5;317(19):1220-2. doi: 10.1056/NEJM198711053171910.","Burnum JF","N Engl J Med","1987","1987/11/05","","","10.1056/NEJM198711053171910"
"3657892","The febrile child and occult bacteremia","Klein JO.","N Engl J Med. 1987 Nov 5;317(19):1219-20. doi: 10.1056/NEJM198711053171909.","Klein JO","N Engl J Med","1987","1987/11/05","","","10.1056/NEJM198711053171909"
"3657891","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 45-1987. A 16-year-old girl with hepatic and pulmonary masses after a sojourn in Bolivia","","N Engl J Med. 1987 Nov 5;317(19):1209-18. doi: 10.1056/NEJM198711053171908.","","N Engl J Med","1987","1987/11/05","","","10.1056/NEJM198711053171908"
"3657890","Molecular analysis of the t(14;18) chromosomal translocation in malignant lymphomas","Weiss LM, Warnke RA, Sklar J, Cleary ML.","N Engl J Med. 1987 Nov 5;317(19):1185-9. doi: 10.1056/NEJM198711053171904.","Weiss LM","N Engl J Med","1987","1987/11/05","","","10.1056/NEJM198711053171904"
"3657889","Aspartame and susceptibility to headache","Schiffman SS, Buckley CE 3rd, Sampson HA, Massey EW, Baraniuk JN, Follett JV, Warwick ZS.","N Engl J Med. 1987 Nov 5;317(19):1181-5. doi: 10.1056/NEJM198711053171903.","Schiffman SS","N Engl J Med","1987","1987/11/05","","","10.1056/NEJM198711053171903"
"3657888","Hip fracture and the use of estrogens in postmenopausal women. The Framingham Study","Kiel DP, Felson DT, Anderson JJ, Wilson PW, Moskowitz MA.","N Engl J Med. 1987 Nov 5;317(19):1169-74. doi: 10.1056/NEJM198711053171901.","Kiel DP","N Engl J Med","1987","1987/11/05","","","10.1056/NEJM198711053171901"
"3498899","Rifampin prophylaxis against Haemophilus influenzae type B","Keller DM.","N Engl J Med. 1987 Nov 5;317(19):1225. doi: 10.1056/NEJM198711053171913.","Keller DM","N Engl J Med","1987","1987/11/05","","","10.1056/NEJM198711053171913"
"3477699","Safe sex","Gustafson PR.","N Engl J Med. 1987 Nov 5;317(19):1222-3. doi: 10.1056/NEJM198711053171911.","Gustafson PR","N Engl J Med","1987","1987/11/05","","","10.1056/NEJM198711053171911"
"3309661","Zollinger-Ellison syndrome. Current concepts in diagnosis and management","Wolfe MM, Jensen RT.","N Engl J Med. 1987 Nov 5;317(19):1200-9. doi: 10.1056/NEJM198711053171907.","Wolfe MM","N Engl J Med","1987","1987/11/05","","","10.1056/NEJM198711053171907"
"3309660","Ethics and human experimentation. Henry Beecher revisited","Rothman DJ.","N Engl J Med. 1987 Nov 5;317(19):1195-9. doi: 10.1056/NEJM198711053171906.","Rothman DJ","N Engl J Med","1987","1987/11/05","","","10.1056/NEJM198711053171906"
"3309659","Treatment of symptomatic hyponatremia and its relation to brain damage. A prospective study","Ayus JC, Krothapalli RK, Arieff AI.","N Engl J Med. 1987 Nov 5;317(19):1190-5. doi: 10.1056/NEJM198711053171905.","Ayus JC","N Engl J Med","1987","1987/11/05","","","10.1056/NEJM198711053171905"
"3309658","Antibiotic administration to treat possible occult bacteremia in febrile children","Jaffe DM, Tanz RR, Davis AT, Henretig F, Fleisher G.","N Engl J Med. 1987 Nov 5;317(19):1175-80. doi: 10.1056/NEJM198711053171902.","Jaffe DM","N Engl J Med","1987","1987/11/05","","","10.1056/NEJM198711053171902"
"3657887","Apartheid and the academic boycott of South Africa","","N Engl J Med. 1987 Oct 29;317(18):1161-2. doi: 10.1056/NEJM198710293171820.","","N Engl J Med","1987","1987/10/29","","","10.1056/NEJM198710293171820"
"3657886","Journal advertising unrelated to medicine","Rothman AL.","N Engl J Med. 1987 Oct 29;317(18):1160-1.","Rothman AL","N Engl J Med","1987","1987/10/29","","",""
"3657885","Rapid chromosome analysis and prenatal diagnosis using fluid from cystic hygromas","Patil SR, Weiner C, Williamson R.","N Engl J Med. 1987 Oct 29;317(18):1159-60. doi: 10.1056/nejm198710293171817.","Patil SR","N Engl J Med","1987","1987/10/29","","","10.1056/nejm198710293171817"
"3657884","Safety of placental biopsy in the second and third trimesters","Holzgreve W, Miny P, Basaran S, Fuhrmann W, Beller FK.","N Engl J Med. 1987 Oct 29;317(18):1159. doi: 10.1056/NEJM198710293171816.","Holzgreve W","N Engl J Med","1987","1987/10/29","","","10.1056/NEJM198710293171816"
"3657883","Immunoglobulin-gene rearrangement in benign lymphoepithelial lesions","","N Engl J Med. 1987 Oct 29;317(18):1157-9. doi: 10.1056/NEJM198710293171815.","","N Engl J Med","1987","1987/10/29","","","10.1056/NEJM198710293171815"
"3657882","Acquired factor X deficiency and amyloidosis treated with melphalan and prednisone","Levin M, Chokas W.","N Engl J Med. 1987 Oct 29;317(18):1155-6.","Levin M","N Engl J Med","1987","1987/10/29","","",""
"3657881","The compromised host as sentinel chicken","Rubin RH.","N Engl J Med. 1987 Oct 29;317(18):1151-3. doi: 10.1056/NEJM198710293171809.","Rubin RH","N Engl J Med","1987","1987/10/29","","","10.1056/NEJM198710293171809"
"3657880","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 44-1987. A 69-year-old man with a right axillary mass","","N Engl J Med. 1987 Oct 29;317(18):1143-50. doi: 10.1056/NEJM198710293171808.","","N Engl J Med","1987","1987/10/29","","","10.1056/NEJM198710293171808"
"3657879","Respiratory distress syndrome in second-born versus first-born twins. A matched case-control analysis","Arnold C, McLean FH, Kramer MS, Usher RH.","N Engl J Med. 1987 Oct 29;317(18):1121-5. doi: 10.1056/NEJM198710293171805.","Arnold C","N Engl J Med","1987","1987/10/29","","","10.1056/NEJM198710293171805"
"3657878","Primary cutaneous aspergillosis associated with Hickman intravenous catheters","Allo MD, Miller J, Townsend T, Tan C.","N Engl J Med. 1987 Oct 29;317(18):1105-8. doi: 10.1056/NEJM198710293171802.","Allo MD","N Engl J Med","1987","1987/10/29","","","10.1056/NEJM198710293171802"
